Data set,layers,position_range,velocity_range,omega,c1,c2,vmax,pop_size,loss1,loss2,average
soybean,2,10,1,0.8,0.9,0.9,7,10,0,0,54
soybean,2,10,1,0.8,0.9,0.9,15,10,0,0,40.952380952381
soybean,2,10,1,0.8,0.9,0.9,15,10,0,0,23.3333333333333
soybean,2,10,1,0.8,0.9,0.9,7,100,0,0,9.84126984126986
soybean,2,10,1,0.8,0.9,0.9,1,100,0,0,7.1111111111111
soybean,2,10,1,0.8,0.9,5,1,10,0,0,46.6666666666667
soybean,2,10,1,0.8,0.9,5,15,10,0,0,27.1111111111111
soybean,2,10,1,0.8,5,0.5,7,10,0,0,48
soybean,2,10,1,0.8,5,0.5,1,10,0,0,40.952380952381
soybean,2,10,1,0.8,5,0.5,15,100,0,0,40
soybean,2,10,1,0.8,5,0.5,15,100,0,0,35.5555555555556
soybean,2,10,1,0.8,5,0.9,7,10,0,0,66.6666666666667
soybean,2,10,1,0.8,5,0.9,15,10,0,0,59.3650793650794
soybean,2,10,1,0.8,5,0.9,1,10,0,0,36.6666666666667
soybean,2,10,1,0.8,5,0.9,15,10,0,0,24.4444444444444
soybean,2,10,1,0.8,5,0.9,15,100,0,0,24.4444444444444
soybean,2,10,1,0.8,5,5,7,10,0,0,48.3333333333333
soybean,2,10,1,0.8,5,5,15,10,0,0,23.1746031746032
soybean,2,10,1,0.5,5,5,15,10,0,0,22.2222222222222
soybean,2,10,1,0.8,5,5,15,100,0,0,2.22222222222222
soybean,2,10,1,0.8,5,5,15,1000,0,0,2.22222222222222
